Name,lat,lon,Routes
Marine Drive & Ainslie,41.971654506,-87.650335125,"136,146,148"
California & 62nd Street,41.78089147,-87.69334580700001,94
Racine & 72nd Street,41.763194,-87.65397,44
Clark & Byron,41.952555628,-87.66071612299999,22
Kimball & Wabansia,41.911795,-87.711662,82
Kimball & Dawson,41.933918,-87.712287999,82
Damen & 60th Street,41.784674,-87.673916,48
Damen & 84th Street,41.74100000000001,-87.672781,48
Cottage Grove & 44th Street,41.814797999999996,-87.60659200100001,4
East River Rd & Foster,41.973622,-87.84640500100001,81W
Nagle & Balmoral,41.979184709,-87.78772952899999,"86,91"
111th Street & Throop,41.692153011,-87.654631486,111
111th Street & Springfield,41.691358662,-87.717760205,112
Roosevelt & Central,41.865666315,-87.764169312,12
106th Street & Avenue F,41.702774183,-87.530355218,100
95th Street & Morgan,41.721497000999996,-87.647872999,"N9,95,112"
Foster & St. Louis,41.975736058,-87.715884934,92
Jackson & Lockwood,41.8766768,-87.75782934200001,126
Belmont & Nottingham,41.938096638000005,-87.80413667100001,77
63rd Street & 76th Avenue,41.777151798,-87.81047141100001,"62H,63W"
55th Street & Albany,41.793596001,-87.701200999,55
Church & Florence,42.048479513000004,-87.69507930299999,205
63rd Street & Wolcott,41.779402872,-87.671347849,63
47th Street & Aberdeen,41.80882129,-87.652832628,"44,47"
67th Street & Kimbark,41.773311168,-87.59434728299999,"N5,67"
67th Street & Drexel,41.773211980999996,-87.603236036,"N5,67"
103rd Street & Aberdeen,41.706914778000005,-87.649985233,103
79th Street & Peoria,41.750665001,-87.646268,79
119th Street & Bell,41.677311216999996,-87.676815908,119
Grand & Morgan,41.891190986,-87.652418775,65
Jackson & Rockwell,41.877558936,-87.69097077,126
Central Street & Ashland,42.064372702,-87.69376028299999,201
93rd Street & Essex,41.726361768000004,-87.56322111899999,"N5,95"
106th Street & Avenue D,41.70277166,-87.528292832,100
115th Street & Spaulding,41.684284179,-87.702877483,52A
Irving Park & Marmora,41.953190589,-87.77424120799999,80
Morgan Drive & Russell Drive,41.793818083000005,-87.612986686,55
87th Street & Kildare,41.734808433000005,-87.728584609,87
Central Street & Lincolnwood,42.064574293,-87.71501161200001,"201,206"
63rd Street & Linder,41.778166489,-87.75925419100001,63W
103rd Street & Church,41.706779134,-87.660359973,103
3400 W 87th Street,41.735240939,-87.70768602700001,87
Garfield Green Line Station,41.794815979,-87.61831007,55
55th Street & Artesian,41.793913,-87.685898,55
Congress & Kedzie,41.874967379,-87.706083486,7
Pavilion 5441 Building,41.978524969,-87.842991822,81W
69th Street & Bell,41.768435983,-87.679521423,"67,94"
North Ave & Merrimac,41.909279349,-87.781563195,72
Belmont & Normandy,41.938277586,-87.793193555,77
Madison & Laflin,41.881547999999995,-87.664489999,20
61st Street & Ellis,41.784172857,-87.601022378,59
26th Street & Indiana,41.84571655,-87.622132492,21
65th Street & Sayre,41.773865173000004,-87.79570594,165
111th Street & Union,41.692444425,-87.63986531299999,111
Cortland & Hermitage,41.916106,-87.671369,73
83rd Street & Commercial,41.744721368,-87.551341264,"N5,26,71"
Golf Road & Central Park,42.055524514,-87.71751981799999,205
North Ave & Lombard,41.909109831,-87.78090532,72
95th Street & Longwood,41.721014306,-87.668037522,95
95th & Stony Island Plaza,41.722303296,-87.58174954799999,100
87th Street & Normal,41.736012407,-87.636509009,"24,87"
Lawrence & Canfield,41.966669945,-87.826379977,81W
Lawrence & East River Rd,41.966289148,-87.846065771,81W
63rd Street & Lamon,41.778326214,-87.744504706,63W
79th Street & Drexel,41.751267463000005,-87.60281387299999,79
Touhy & Nagle,42.011950911999996,-87.786845795,85A
55th Street & Kildare,41.793064171,-87.730615299,55
79th Street & Francisco,41.749786177,-87.695144805,79
Damen Blue Line Station,41.875634712,-87.67630379,"50,126"
State & 32nd Street,41.836282001,-87.62643199899999,"29,31"
Kimball & Bloomingdale,41.913512,-87.711714001,82
Commercial & 99th Street,41.715334618,-87.550853259,71
Lake Street & Cuyler (Green Line),41.888110932,-87.782979859,86
Belmont & Nashville,41.938198429,-87.790836612,77
Grand & Newland,41.923512,-87.799018,"65,74"
47th Street & Washtenaw,41.808257288,-87.69186697200001,"47,94"
Montrose & Lockwood,41.960511001,-87.759948001,78
71st Street & Homan,41.764228657,-87.70761228799999,67
Peterson & Cicero,41.989782458,-87.748561842,84
103rd Street & Wood,41.706554276,-87.667226282,103
Division & Humboldt,41.902799398,-87.702480184,70
Ewing & 95th Street,41.722765753000004,-87.536242495,"26,30"
Halsted & 111th Street,41.692232924,-87.642253231,"8A,108"
Homan & Franklin,41.890303986999996,-87.711022875,82
Armitage & Leavitt,41.917588919,-87.682604075,73
Devon & Oriole,41.996914969,-87.816802418,88
55th Street & Cottage Grove,41.794874186,-87.60578044,55
North Ave & Oakley,41.910286649,-87.684856561,72
Madison & Central Park,41.880807202,-87.71597450200001,20
111th Street & Lawndale,41.691311901999995,-87.71326209899999,112
King Drive & 37th Street,41.827635805,-87.616957409,3
Dearborn & Madison,41.882070293000005,-87.62929386799999,"22,24,36,62,151"
Halsted & Cermak,41.852511446,-87.64640579,"8,N62"
Jeffery & 67th Street,41.77332605,-87.576383206,J14
Western & 24th Street,41.848605839,-87.685411466,49
Kedzie & 57th Street,41.79002974,-87.703381236,"52,52A"
Chicago & Oakley,41.895712765,-87.68418306299999,66
Montrose & Kedzie,41.96113,-87.70835099899999,78
Division & Milwaukee (Blue Line),41.903261089000004,-87.665951463,70
Ashland & Madison,41.881613305,-87.66666667700001,"9,X9"
Ashland & Madison,41.881313414,-87.66693979799999,"9,X9"
Division & Halsted,41.903572724,-87.647718508,70
Cicero & 43rd Street,41.815037865,-87.74320208799999,54B
6833 N Kedzie,42.005562776,-87.70931889399999,11
Lawrence & Rockwell,41.968643125,-87.69407676600001,81
California & Peterson,41.990223476,-87.69948665700001,93
Grand & Central,41.918943933,-87.766293298,65
Ashland & 47th Street,41.808391461,-87.66510250399999,"9,X9"
Armitage & Avers,41.917263597,-87.72318289100001,73
Central & Belmont,41.938725381,-87.766411303,85
Central & Belmont,41.938432114,-87.766577831,85
Milwaukee & California,41.922659844,-87.697090157,56
4600 W 55th Street,41.79299879,-87.73751922,55
North Ave & LaSalle,41.911084677,-87.63279889,"N9,72,73"
Higgins & Nagle,41.976124291,-87.787578613,88
Addison & Ashland,41.946917745,-87.6690407,152
Addison & Paulina,41.946895904,-87.671393002,152
Ashland & Addison,41.946820121,-87.66899949,"9,X9"
Milwaukee & North Ave/Damen,41.910655604,-87.67777476799999,56
Fullerton & Hamlin,41.924415025,-87.721975899,74
Clark & Cullom,41.959912533,-87.665382873,22
Ashland & 47th Street,41.809001139,-87.664837484,"9,X9"
Madison & Leclaire,41.8804935,-87.75246236,20
5440 S S Hyde Park,41.796787989,-87.58389890000001,"6,28"
100th Street & Clyde,41.713373431,-87.571526404,15
Cicero & 74th Place,41.757159203,-87.741463774,54B
Austin & Leland,41.965741228,-87.77711490200001,91
Halsted & 109th Street,41.695807,-87.642361999,"8A,108"
Damen & Ainslie,41.970485001,-87.679165,50
Marine Drive & Margate,41.972475276,-87.650608693,"136,146,148"
California & 44th Street,41.81365,-87.694286,94
Pulaski & 103rd Street,41.705664266999996,-87.72079879200001,"53A,103"
Bronx & Grove,42.044313302,-87.750463036,"54A,97"
321 N LaSalle,41.888489,-87.632367,156
Avenue B & 110th Street,41.695310503,-87.525709704,100
Roosevelt & Throop,41.866846126,-87.65925658200001,12
Milwaukee & Oakley/Moffat,41.915185721,-87.684770004,56
Green Bay Rd & Lincoln,42.062211706999996,-87.697188397,206
King Drive & 91st Street,41.729162947,-87.61437234700001,3
Halsted & 75th Street,41.758470151,-87.64430328200001,8
Harlem & Montrose,41.959957089,-87.807308733,90
California & 52nd Street,41.799243,-87.693904999,94
Jeffery & 80th Street,41.749691977,-87.57598880100001,15
111th Street & Lawndale,41.691445634000004,-87.713547514,112
63rd Street & Lavergne,41.778382475,-87.747086237,63W
Damen & Churchill,41.914713000999996,-87.677479999,50
Central & Lawrence,41.967888395,-87.767565526,85
Grand & Milwaukee (Blue Line),41.891250516,-87.648147139,65
S. Shore Drive & 68th Street,41.771937409,-87.56652865299999,"6,26"
Addison & Oketo,41.945266100000005,-87.811738042,152
26th Street & Karlov,41.844310967,-87.72608651600001,60
63rd Street & University,41.780547999999996,-87.597613,63
67th Street & Langley,41.773155976999995,-87.60804185100001,"N5,67"
Oakton & Karlov,42.026291760999996,-87.73031849700001,97
North Ave & Kildare,41.909892585,-87.73391254399999,72
75th Street & Perry,41.758242951,-87.627927356,75
7250 W Cermak,41.85045949,-87.80549152399999,21
63rd Street & Kimbark,41.78059651,-87.5945291,63
Belmont & Ravenswood,41.939690643,-87.673769248,77
Cicero & Hiawatha,41.992912,-87.748266,54A
Cottage Grove & 88th Street,41.734942001,-87.604873,4
Commercial & 97th Street,41.7191852,-87.551122744,71
Kimball & Grace,41.950136,-87.71272899899999,82
McCormick & Pratt,42.00455898,-87.71155935700001,"82,96"
Central & Iowa,41.896623987,-87.765377433,85
Madison & Canal,41.881936824,-87.63902414,"60,124,157"
Wacker (Lower) & Michigan,41.888360999999996,-87.624931,"120,121"
Wacker (Upper) & Adams,41.879523831,-87.636996668,121
Washington & Canal,41.883084001,-87.639976,"J14,19,20,56"
Jefferson & Washington,41.883065104,-87.64260973399999,"J14,56"
Franklin & Randolph,41.884327,-87.635278,37
75th Street & Greenwood,41.758726886,-87.59788752799999,75
Diversey & Spaulding,41.932098337,-87.70975549100001,76
Oakton & Lacrosse,42.026331359000004,-87.748976203,97
Addison & Oakley,41.946811067,-87.68570343,152
Addison & Artesian,41.94678891,-87.6893875,152
Irving Park & Panama,41.952295471,-87.82926462,80
Western & Birchwood Terminal,42.018230627,-87.68975956,49B
63rd Street & Washtenaw,41.779219229,-87.690852505,63
Lawrence & Albany,41.968543754,-87.705917837,81
Polk & Wolcott,41.871570217,-87.67367126100001,157
18th Street & Oakley,41.857603075,-87.68331532399999,18
Clark & Catalpa,41.981744,-87.668501998,22
Western & Fargo,42.01689019,-87.690301867,49B
Chicago & Leclaire,41.89503504,-87.753099235,66
79th Street & Homan,41.749838000000004,-87.707083,79
7000 W Forest Preserve Avenue,41.955658465,-87.803269481,78
Dodge & Church,42.04845372,-87.699080035,"93,205,206"
Milwaukee & Gresham,41.934399012,-87.71629613700001,56
Lafayette & 85th Street,41.740133,-87.62555999899999,29
Lincoln & McCormick/Kimball,41.994037094,-87.713514556,11
Addison & Kilpatrick,41.946235478,-87.74441595100001,152
93rd Street & Bennett,41.726144121,-87.57772660299999,"N5,95"
63rd Street & Francisco,41.779157828,-87.695688463,63
Cermak & 47th Avenue,41.851442228,-87.74161484,"21,54B"
Addison & Hoyne,41.946868458000004,-87.68085902600001,152
111th Street & Albany,41.691534999999995,-87.698479,112
18th Street & Peoria,41.857982158,-87.64840275700001,18
Wallace & 28th Street,41.843458158000004,-87.64146137700001,44
California & Pope John Paul II/43rd St,41.815474698,-87.694285864,94
Western & Palmer,41.921790391,-87.687416627,49
Kedzie & 54th Street,41.795243520999996,-87.703522725,"52,52A"
Kedzie & Van Buren,41.875791000999996,-87.70587899899999,52
Lake Park & 47th Street Terminal,41.809135001,-87.591637999,"2,6,28"
Damen & 50th Street,41.802944000000004,-87.674425,48
Harlem & Belden,41.921006643000005,-87.806066469,"90,307"
Halsted & 94th Street,41.723162,-87.643124999,8A
Cicero & Fifth Avenue,41.868759486,-87.74473851,54
Lincoln & Niles Center,42.027762863,-87.754471355,97
Avenue B & 108th Street,41.698911503000005,-87.525708715,100
Dearborn & Delaware,41.899038,-87.629785,22
Commercial & 97th Street,41.719049493,-87.550941244,71
King Drive & Anthony,41.770453,-87.615315,3
Cicero & 19th Street,41.854900001,-87.744203,54
Laramie & Ferdinand,41.889216,-87.755312999,57
Pulaski & 46th Street,41.80989475,-87.72350699799999,53A
Maple & Church,42.048659553,-87.68468821399999,93
California & Chase,42.013788,-87.699606,93
Navy Pier Terminal,41.892655718,-87.610167674,65
Langley & 133rd Street,41.654170075,-87.60496084799999,34
Damen & 70th Street,41.766591999999996,-87.67349899999999,"48,94"
Cermak & Oak Park,41.850464681,-87.79299878,"21,322"
47th Street & Spaulding,41.808032234,-87.70647548299999,47
Lawrence & Malden,41.968903516,-87.66313316600001,81
35th Street & Rockwell,41.830123,-87.69004099899999,35
Wentworth & Garfield,41.794813193,-87.630437159,24
Wentworth & 72nd Street,41.763487,-87.62965799999999,24
LaSalle & Root,41.818995,-87.62943299999999,24
Cherry & Division,41.903825089,-87.654260575,132
Western & 94th Street,41.722670184,-87.68202421299999,95
Cumberland & Berwyn,41.975598,-87.836540999,81W
State & 78th Street,41.75262,-87.624548,"29,75"
Kimball & Cortland,41.915431001,-87.711774,82
Narragansett & 62nd Street,41.779410999999996,-87.781255999,55N
Cottage Grove & 50th Street,41.803938001,-87.60634,4
S. Shore Drive & 82nd Street,41.746697213000004,-87.547884346,"N5,26,71"
Narragansett & Palmer,41.919971669,-87.785183464,86
King Drive & 44th Street,41.814962733,-87.616618674,3
King Drive & 93rd Street,41.725655159,-87.614069442,3
Burley & 92nd Street,41.728481989,-87.54554892700001,95
Pulaski & Fillmore,41.867918215,-87.725127679,53
North Ave & Springfield,41.90979921,-87.724237117,72
59th Street & Washtenaw,41.786404565,-87.69123131,59
Grand & Talman,41.892725,-87.692891999,65
40th Street & Ellis,41.821936974,-87.60366695399999,39
Fulton & Francisco,41.886451,-87.699004,94
Irving Park & Marmora,41.952981793,-87.77444067,80
74th Street & Eggleston,41.759814675,-87.63592114299999,75
93rd Street & Paxton,41.726096001,-87.570678,"N5,95"
North Ave & Kilpatrick,41.909550693,-87.743775592,72
95th Street & Longwood,41.720994583,-87.66931154,95
Lunt & Ravenswood,42.008891438,-87.675952094,96
Cermak & Central,41.850881441,-87.764086859,"21,322"
115th Street & Throop,41.684838827,-87.654351353,115
Golf Road & Lamon,42.055223333,-87.74867833299999,"54A,97,205"
North Ave & Spaulding,41.910180351,-87.70985543299999,72
61st Street & Eberhart,41.784021909,-87.61293704399999,"N4,59"
North Ave & Orchard,41.911025545,-87.64571437,"N9,72"
Grand & Major,41.919250637,-87.76816210700001,65
Golf Road & Knox,42.055339380999996,-87.743082106,205
95th Street & Racine,41.721435000999996,-87.652777,"N9,95"
Montrose & Spaulding,41.961212017,-87.71058134100001,78
Grand & Paulina,41.89087679,-87.669714718,65
Devon & Washtenaw,41.997520531,-87.69734595799999,155
63rd Street & Major,41.777943603000004,-87.76425476,63W
Irving Park & Major,41.953048775,-87.76955110700001,80
North Ave & Campbell,41.910223651,-87.68975555899999,72
Milwaukee & California,41.922931046,-87.697267429,56
43rd Street & Wentworth,41.816487751,-87.631384429,43
Clark & Grace,41.950908917,-87.65960133899999,22
Milwaukee & Keeler,41.944209313,-87.73210119,56
Cermak & Clark (Red Line),41.853008599,-87.629924354,21
Damen & Lake,41.88476449,-87.67681005700001,50
Halsted & George,41.934532,-87.649015,8
Julian High School,41.706729702,-87.655290684,103
Halsted & Division,41.903845671999996,-87.64800965100001,8
16th Street & Pulaski,41.858805485,-87.72509245200001,18
Diversey & California,41.932023,-87.697713999,76
55th Street & Keeler,41.793084437,-87.727812535,55
47th Street & Wood,41.808504035,-87.66951080700001,47
59th Street & Damen,41.786564010999996,-87.674243529,59
Berwyn & Broadway (Red Line),41.978111131,-87.658895555,92
7150 S Cicero,41.763248611,-87.742035198,54B
Narragansett & George,41.932907001,-87.785817999,86
830 N Kedzie,41.896759046999996,-87.706676365,94
16th Street & St. Louis,41.858942000999996,-87.712873,18
Chicago & Bishop,41.89604414,-87.66414584299999,66
119th Street & Bell,41.677206445,-87.67705626700001,119
95th Street & Eggleston,41.721490001,-87.634104999,"N9,95,108,112"
North Ave & Francisco,41.910095446999996,-87.69892567299999,72
18th Street & Sangamon,41.857985,-87.650035999,18
Jackson & Campbell,41.877453929,-87.68886550399999,126
Emerson & Hartrey,42.051859063,-87.703630635,205
Peterson & Francisco,41.990345585,-87.701915913,84
67th Street & Kimbark,41.773195187,-87.594475411,"N5,67"
35th Street & Paulina,41.830422,-87.668053999,35
55th Street & University,41.79495754,-87.598268298,55
Montrose & Lamon,41.960629,-87.750070001,78
King Drive & 86th Street,41.738246826,-87.61467890600001,3
King Drive & 50th Street,41.804078218,-87.616315771,3
Cicero & Polk,41.870361168,-87.744796138,54
Sheridan & Lincoln,42.06126981,-87.67693306700001,201
Nagle & Strong,41.970293,-87.788041,86
Dodge & Oakton,42.02648,-87.69939000000001,93
Chicago Avenue & Lake,42.04389703,-87.68026321299999,205
2300 S Halsted,41.850809000000005,-87.646363999,"8,N62"
Damen & Byron,41.952245,-87.678628,50
Stockton & Arlington,41.926631285999996,-87.637728171,"134,143,151,156"
Stony Island & 86th Street,41.739020000000004,-87.585773001,28
Harlem & Argyle,41.970993002,-87.807237929,90
Milwaukee & Giddings,41.966602175,-87.75947278,56
51st Street & Laflin,41.801396001,-87.662091,51
87th Street & Normal,41.73622405,-87.636114201,"24,87"
Garfield & Throop,41.794179776,-87.657699216,55
100th Street & Oglesby,41.713566876,-87.565852235,15
Harrison & Washtenaw,41.87385,-87.693579001,7
74th Street & Peoria,41.759765558000005,-87.646614805,75
47th Street & Kilbourn,41.807774053,-87.73574811,47
Diversey & Lamon,41.931559420999996,-87.748912984,76
Western Brown Line Station,41.966110828000005,-87.688560583,"11,49B"
Madison & Hoyne,41.881337,-87.678922999,20
95th Street & Eberhart,41.722053,-87.611537,"3,N5,95,115"
65th Street & Normandy,41.773975899,-87.78828411,165
87th Street & Avalon,41.736867279,-87.593727251,87
North Ave & Melvina,41.909310916,-87.78000389700001,72
